INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1330	1077	药药领先	群山迢迢，草药难找！加入悬壶斋的新门徒所获得的特殊称号。	252	2	-1	悬壶斋趣味称号	首次加入悬壶斋的门徒即可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1331	1077	冶冶拿铁	大锤拔丝，小锤嘶嘶。加入铸权宗的新门徒所获得的特殊称号。	252	3	-1	铸权宗趣味称号	首次加入铸权宗的门徒即可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1332	1077	木有扳法	山有木兮木有枝，都能机巧君不知。加入拙巧堂的新门徒所获得的特殊称号。	252	4	-1	拙巧堂趣味称号	首次加入拙巧堂的门徒即可获得此称号。	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1333	1078	纵横龙塔无双客	遥望龙影闻龙吟，侠立巅峰气凌云。	253	1	168	在龙影古塔活动中，夺得锁龙塔3层宝箱方可激活。	在龙影古塔活动中，夺得锁龙塔3层宝箱方可激活。	1	106	0	1	0	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1334	1078	意决龙塔豪侠士	剑纵古塔月色寒，落影沙场血未干。	254	1	168	在龙影古塔活动中，夺得锁龙塔2层宝箱或镇魔塔4层宝箱方可激活。	在龙影古塔活动中，夺得锁龙塔2层宝箱或镇魔塔4层宝箱方可激活。	1	106	0	1	0	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1335	1079	妙语连珠	巧语绽盈莲，佳句落玉盘。	255	4	2160	参与我在天龙赚大钱活动获得。 	参与我在天龙赚大钱活动获得。 	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1336	1079	妙语连珠	巧语绽盈莲，佳句落玉盘。	255	3	1440	参与我在天龙赚大钱活动获得。 	参与我在天龙赚大钱活动获得。 	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1337	1079	妙语连珠	巧语绽盈莲，佳句落玉盘。	255	2	720	参与我在天龙赚大钱活动获得。 	参与我在天龙赚大钱活动获得。 	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1338	1079	妙语连珠	巧语绽盈莲，佳句落玉盘。	255	1	360	参与我在天龙赚大钱活动获得。 	参与我在天龙赚大钱活动获得。 	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1339	1080	此生相逢	怀旧玩家见面会专属称号	256	1	-1	怀旧玩家见面会专属称号	使用江湖有你礼包后可获得。	0	106	84	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1340	1081	风华为少年	流年韶景顾，风华为少年。	257	1	24	韶景流年活动称号	韶景流年活动称号	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1341	1081	桃李正年华	流年韶景顾，桃李正年华。	258	1	24	韶景流年活动称号	韶景流年活动称号	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1342	1081	而立亦可期	流年韶景顾，而立亦可期。	259	1	24	韶景流年活动称号	韶景流年活动称号	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1343	1081	不惑别风采	流年韶景顾，不惑别风采。	260	1	24	韶景流年活动称号	韶景流年活动称号	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1344	1081	天命尤华章	流年韶景顾，天命尤华章。	261	1	24	韶景流年活动称号	韶景流年活动称号	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1345	1082	见龙在天	购买天龙手办获得的专属称号。	262	1	-1	开启天龙典藏礼包获得。	开启天龙典藏礼包获得。	0	106	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1346	1083	剑指苍山走四方	风行苍山路，正念度邪凶。	263	1	-1	在新杀星-苍山破煞中最高因果值达到40000时可获得。	在新杀星-苍山破煞中最高因果值达到40000时可获得。	0	106	89	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1347	1083	剑斩凶煞镇五曜	侠心若刀刃，长映几度秋。	263	2	-1	在新杀星-苍山破煞中最高因果值达到50000时可获得。	在新杀星-苍山破煞中最高因果值达到50000时可获得。	0	106	88	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1348	1083	剑灭妖邪扫六合	利刃斩凶邪，豪情护苍生。	263	3	-1	在新杀星-苍山破煞中最高因果值达到60000时可获得。	在新杀星-苍山破煞中最高因果值达到60000时可获得。	0	106	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1349	1084	凰城至尊	凰城问鼎，独步天下。	264	1	168	在群雄逐鹿凤凰城活动中取得单场伤害第一名。	在群雄逐鹿凤凰城活动中取得单场伤害第一名。	1	106	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1350	1084	凰城统领	凰城纵横，万夫莫敌。	265	1	168	在群雄逐鹿凤凰城活动中取得单场伤害第二名。	在群雄逐鹿凤凰城活动中取得单场伤害第二名。	1	106	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1351	1084	凰城战将	凰城争锋，勇冠三军。	266	1	168	在群雄逐鹿凤凰城活动中取得单场伤害第三名。	在群雄逐鹿凤凰城活动中取得单场伤害第三名。	1	106	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1352	1085	昭明神君	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	267	1	-1	2024年寻觅你的天龙意中人活动中男神第1名	2024年寻觅你的天龙意中人活动中男神第1名	0	106	74	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1355	1	-1
1353	1085	玉树君子	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	268	1	-1	2024年寻觅你的天龙意中人活动中男神第2~100名	2024年寻觅你的天龙意中人活动中男神第2~100名	0	106	77	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1356	1	-1
1354	1085	侍书才子	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	269	1	720	2024年寻觅你的天龙意中人活动中男神初级赛区奖励	2024年寻觅你的天龙意中人活动中男神初级赛区奖励	1	106	77	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1357	1	-1
1355	1086	霁月仙姝	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	270	1	-1	2024年寻觅你的天龙意中人活动中女神第1名	2024年寻觅你的天龙意中人活动中女神第1名	0	106	75	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1352	0	-1
1356	1086	娇花美人	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	271	1	-1	2024年寻觅你的天龙意中人活动中女神第2~100名	2024年寻觅你的天龙意中人活动中女神第2~100名	0	106	76	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1353	0	-1
1357	1086	知画佳人	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	272	1	720	2024年寻觅你的天龙意中人活动中女神初级赛区奖励	2024年寻觅你的天龙意中人活动中女神初级赛区奖励	1	106	76	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1354	0	-1
1358	1085	玉树君子	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	273	1	720	2024年寻觅你的天龙意中人活动中男神高级赛区奖励	2024年寻觅你的天龙意中人活动中男神高级赛区奖励	1	106	77	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1359	1	-1
1359	1086	娇花美人	2024年《新天龙八部怀旧服》寻觅你的天龙意中人活动限定称号。	274	1	720	2024年寻觅你的天龙意中人活动中女神高级赛区奖励	2024年寻觅你的天龙意中人活动中女神高级赛区奖励	1	106	76	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1358	0	-1
1360	1087	愿得一人心	各自得圆满，江湖晚潮宁。	275	1	-1	完成任务：昔时明月照归人的少侠，可获得此称号。	完成任务：昔时明月照归人的少侠，可获得此称号。	0	106	93	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1361	1088	一生所爱	大话西游电影联动专属奖励称号。	276	1	-1	参与大话西游电影联动活动获得。	参与大话西游电影联动活动获得。	0	106	90	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1366	1089	五岳独尊	参与至尊宝争夺战可获得此称号。	277	1	-1	参与至尊宝争专属称号。	在至尊宝争夺战制敌排行榜中获得前三名。	0	106	92	1	0	5000	6	50	9	50	12	50	15	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1367	1090	一眼万年·盖世英雄	七夕仙履奇缘花序榜·爱你一万年送花榜第一名。	278	1	-1	七夕仙履奇缘花序榜·爱你一万年送花榜第一名。	七夕仙履奇缘花序榜·爱你一万年送花榜第一名。	0	106	94	1	0	20000	6	100	9	100	12	100	15	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1368	1091	不舍朝夕·意中佳人	七夕仙履奇缘花序榜·爱你一万年收花榜第一名。	279	1	-1	七夕仙履奇缘花序榜·爱你一万年收花榜第一名。	七夕仙履奇缘花序榜·爱你一万年收花榜第一名。	0	106	95	1	0	15000	6	100	9	100	12	100	15	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1369	1092	相思尽染两眉间	七夕活动期间累计收花188朵奖励称号。	280	1	-1	七夕活动期间累计收花188朵奖励称号。	七夕活动期间累计收花188朵奖励称号。	0	106	91	1	0	8000	6	80	9	80	12	80	15	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1372	1093	与你一起长安共赴	为参加2024天龙八部嘉年华活动的侠士们，特别准备的永久稀有称号。	281	1	-1	为参加2024天龙八部嘉年华活动的侠士们，特别准备的永久稀有称号。	从2024年天龙八部嘉年华中获得	0	106	96	1	0	10000	6	80	9	80	12	80	15	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
