INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
70501053	7	5	1	53	1	-1	2	53	1	猛虎撼山兽盔·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	40	20301009	42	100
70501054	7	5	1	54	1	-1	2	54	1	猛虎撼山兽盔·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	57	100
70501055	7	5	1	55	1	-1	2	55	1	猛虎撼山兽盔·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	25	20301009	20	100
70501056	7	5	1	56	1	-1	2	56	1	猛虎撼山兽盔·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	30	20301009	30	100
70501057	7	5	1	57	1	-1	2	57	1	猛虎撼山兽盔·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	35	20301009	35	100
70501058	7	5	1	58	1	-1	2	58	1	猛虎撼山兽盔·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	40	20301009	42	100
70501059	7	5	1	59	1	-1	2	59	1	猛虎撼山兽盔·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_10	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	57	100
70501060	7	5	1	60	1	-1	2	60	1	飞鹰翔空兽盔·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	25	20301009	20	100
70501061	7	5	1	61	1	-1	2	61	1	飞鹰翔空兽盔·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	30	20301009	30	100
70501062	7	5	1	62	1	-1	2	62	1	飞鹰翔空兽盔·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	35	20301009	35	100
70501063	7	5	1	63	1	-1	2	63	1	飞鹰翔空兽盔·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	40	20301009	42	100
70501064	7	5	1	64	1	-1	2	64	1	飞鹰翔空兽盔·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	57	100
70501065	7	5	1	65	1	-1	2	65	1	飞鹰翔空兽盔·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	25	20301009	20	100
70501066	7	5	1	66	1	-1	2	66	1	飞鹰翔空兽盔·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	30	20301009	30	100
70501067	7	5	1	67	1	-1	2	67	1	飞鹰翔空兽盔·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	35	20301009	35	100
70501068	7	5	1	68	1	-1	2	68	1	飞鹰翔空兽盔·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	40	20301009	42	100
70501069	7	5	1	69	1	-1	2	69	1	飞鹰翔空兽盔·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	57	100
70501070	7	5	1	70	1	-1	2	70	1	飞鹰翔空兽盔·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	25	20301009	20	100
70501071	7	5	1	71	1	-1	2	71	1	飞鹰翔空兽盔·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	30	20301009	30	100
70501072	7	5	1	72	1	-1	2	72	1	飞鹰翔空兽盔·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	35	20301009	35	100
70501073	7	5	1	73	1	-1	2	73	1	飞鹰翔空兽盔·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	40	20301009	42	100
70501074	7	5	1	74	1	-1	2	74	1	飞鹰翔空兽盔·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_6	珍兽面甲	1	1	-1	-1	649	649	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	57	100
70501075	7	5	1	75	1	-1	2	75	1	巨熊哮路兽盔·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	25	20301009	20	100
70501076	7	5	1	76	1	-1	2	76	1	巨熊哮路兽盔·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	30	20301009	30	100
70501077	7	5	1	77	1	-1	2	77	1	巨熊哮路兽盔·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	35	20301009	35	100
70501078	7	5	1	78	1	-1	2	78	1	巨熊哮路兽盔·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	40	20301009	42	100
70501079	7	5	1	79	1	-1	2	79	1	巨熊哮路兽盔·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	50	20301009	57	100
70501080	7	5	1	80	1	-1	2	80	1	巨熊哮路兽盔·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	25	20301009	20	100
70501081	7	5	1	81	1	-1	2	81	1	巨熊哮路兽盔·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	30	20301009	30	100
70501082	7	5	1	82	1	-1	2	82	1	巨熊哮路兽盔·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	35	20301009	35	100
70501083	7	5	1	83	1	-1	2	83	1	巨熊哮路兽盔·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	40	20301009	42	100
70501084	7	5	1	84	1	-1	2	84	1	巨熊哮路兽盔·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_4	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	50	20301009	57	100
70501085	7	5	1	85	1	-1	2	85	1	奔马逐风兽盔·慎	85	奔马者，逐风以彰其志。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipHat1_9	珍兽面甲	1	1	-1	-1	649	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	-1	-1	-1	1	25	20301009	20	100
