INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT
index	class	quality	Type	GemIndex	资源编号	适应规则	名称$1$	说明信息$1$	基本价格	出售价格	增加HP的上限	百分比增加HP的上限	加快HP的回复速度	增加MP的上限	百分比增加MP的上限	加快MP的回复速度	冰攻击	冰抵抗	减少冰冻迟缓时间	火攻击	火抵抗	减少火烧持续时间	玄攻击	玄抵抗	减少电击眩晕时间	毒攻击	毒抵抗	减少中毒时间	按百分比抵消所有属性攻击	物理攻击	按百分比增加物理攻击	对装备基础物理攻击百分比加成	物理防御	按百分比增加物理防御	对装备基础物理防御百分比加成	按百分比抵消物理伤害	魔法攻击	按百分比增加魔法攻击	对装备基础魔法攻击百分比加成	魔法防御	按百分比增加魔法防御	对装备基础魔法防御百分比加成	按百分比抵消魔法伤害	攻击速度(两次攻击间隔时间)	魔法冷却速度	命中	闪避	会心一击（双倍攻击）的百分比	无视对方防御比率	移动速度百分比	伤害反射	伤害由内力抵消	力量	灵气	体质	定力	身法	悟性	增加所有的人物一级属性	生命偷取	内力偷取	增加某个魔法等级	增加所有魔法等级	特殊魔法发动概率	降低目标冰抵抗	降低目标火抵抗	降低目标玄抵抗	降低目标毒抵抗	基础物理攻击	基础魔法攻击	基础命中	基础物理防御	基础魔法防御	基础闪避	颜色值(R,G,B,A) 	类型描述$1$	特效索引	颜色	是否广播	可叠加数量
50302001	5	3	2	1	Gem3_1_3	6	黄晶石(3级)	黄色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	3	2004	1	250	
50302002	5	3	2	2	Gem3_1_4	6	蓝晶石(3级)	蓝色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	4	2004	1	250	
50302003	5	3	2	3	Gem3_1_5	6	红晶石(3级)	红色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	5	2004	1	250	
50302004	5	3	2	4	Gem3_1_6	6	绿晶石(3级)	绿色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	6	2004	1	250	
50302005	5	3	2	5	Gem3_2_5	6	纯净黄晶石(3级)	纯净的黄晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	14	2004	1	250	
50302006	5	3	2	6	Gem3_2_9	6	纯净蓝晶石(3级)	纯净的蓝晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	15	2004	1	250	
50302007	5	3	2	7	Gem3_2_13	6	纯净红晶石(3级)	纯净的红晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	16	2004	1	250	
50302008	5	3	2	8	Gem3_2_6	6	纯净绿晶石(3级)	纯净的绿晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	智慧宝石	17	2004	1	250	
50303001	5	3	3	1	Gem3_1_2	6	紫玉(3级)	紫色玉石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G玄微宝石	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	406	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	玄微宝石	7	2004	1	250	
50304002	5	3	4	2	Gem3_1_8	6	变石(3级)	在阳光下呈绿色，在烛光下呈红色，可变色的宝石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G幻冥宝石	250000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	幻冥宝石	8	2004	1	250	
50311001	5	3	11	1	Gem3_1_9	6	石榴石(3级)	因其外形酷似成熟的石榴籽而得名的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G生命宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	363	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	生命宝石	7	2004	1	250	
50311002	5	3	11	2	Gem3_1_12	6	尖晶石(3级)	颜色繁多且艳丽的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G生命宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	363	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	生命宝石	11	2004	1	250	
50312001	5	3	12	1	Gem3_1_11	6	黄玉(3级)	黄色的玉石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	魅力宝石	12	2004	1	250	
50312002	5	3	12	2	Gem3_1_10	6	皓石(3级)	闪闪发亮的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	魅力宝石	2	2004	1	250	
50312003	5	3	12	3	Gem3_1_13	6	月光石(3级)	具淡蓝色的晕彩，如同朦胧的月光的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	魅力宝石	4	2004	1	250	
50312004	5	3	12	4	Gem3_2_1	6	碧玺(3级)	颜色繁多且艳丽的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G3级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	魅力宝石	3	2004	1	250	
50312005	5	3	12	5	Gem3_2_10	6	纯净黄玉(3级)	纯净的黄玉，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	16	2004	1	250	
50312006	5	3	12	6	Gem3_2_14	6	纯净皓石(3级)	纯净的皓石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	17	2004	1	250	
50312007	5	3	12	7	Gem3_2_11	6	纯净月光石(3级)	纯净的月光石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	15	2004	1	250	
50312008	5	3	12	8	Gem3_2_15	6	纯净碧玺(3级)	纯净的碧玺，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	14	2004	1	250	
50313001	5	3	13	1	Gem3_1_15	6	黄宝石(3级)	黄色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	命运宝石	5	2004	1	250	
50313002	5	3	13	2	Gem3_1_16	6	蓝宝石(3级)	蓝色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	命运宝石	6	2004	1	250	
50313003	5	3	13	3	Gem3_1_7	6	绿宝石(3级)	绿色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	命运宝石	9	2004	1	250	
50313004	5	3	13	4	Gem3_2_2	6	红宝石(3级)	红色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	命运宝石	10	2004	1	250	
50313005	5	3	13	5	Gem3_2_3	6	黑宝石(3级)	黑色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	命运宝石	1	2004	1	250	
50313006	5	3	13	6	Gem3_2_7	6	血精石(3级)	布满血丝红精的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	2066	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	命运宝石	13	2004	1	250	
50314001	5	3	14	1	Gem3_1_14	6	祖母绿(3级)	翠绿如滴，顶级翡翠，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G天机宝石	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF4C	天机宝石	8	2004	1	250	
50321001	5	3	21	1	Gemjiankang_2	6	黄冥石(3级)	黄色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	胜利宝石	31	2004	1	250	
50321002	5	3	21	2	Gemjiankang_14	6	蓝冥石(3级)	蓝色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	胜利宝石	32	2004	1	250	
50321003	5	3	21	3	Gemjiankang_10	6	红冥石(3级)	红色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	胜利宝石	33	2004	1	250	
50321004	5	3	21	4	Gemjiankang_6	6	绿冥石(3级)	绿色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	FFFFFF66	胜利宝石	34	2004	1	250	
50331001	5	3	31	1	Charm8_7	1	冰蓝流云·肩(3级)	#cffff00【奢侈品】#r#W用于点缀时装肩膀的配饰，让你的时装更加的炫丽。#r在#G洛阳（246，129）#R伊天彩#W处可以点缀到已经裁剪的时装上。使用后不可再点缀同类配饰。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF55	肩部配饰	22	2004	1	1	
