INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT
10126062	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126063	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126064	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126065	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126066	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126067	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126068	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126069	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126070	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126071	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126072	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126073	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126074	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126075	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126076	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126077	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126078	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126079	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126080	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126081	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126082	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126083	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126084	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126085	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126086	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126087	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126088	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126089	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126090	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126091	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126092	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126093	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126094	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126095	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126096	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126097	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126098	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126099	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126100	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126101	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126102	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126103	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126104	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126105	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126106	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126107	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126108	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126109	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126110	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126111	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126112	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126113	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126114	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126115	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126116	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126117	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126118	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126119	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126120	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126121	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126122	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126123	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126124	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126125	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126126	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126127	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126128	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126129	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126130	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126131	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126132	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126133	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126134	720	2005	-1	0	1	0	-1	0	0	0	0	0
10126135	720	2005	-1	0	1	0	-1	0	0	0	0	0
10126136	720	2005	-1	0	1	0	-1	0	0	0	0	0
10126137	720	2005	-1	0	1	0	-1	0	0	0	0	0
10126138	720	2005	-1	0	1	0	-1	0	0	0	0	0
10126139	720	2005	-1	0	1	0	-1	0	0	0	0	0
10126140	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126141	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126142	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126143	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126144	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126145	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126146	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126147	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126148	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126149	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126150	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126151	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126152	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126153	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126154	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126155	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126156	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126157	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126158	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126159	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126160	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126161	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126162	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126163	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126164	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126165	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126166	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126167	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126168	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126169	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126170	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126171	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126172	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126173	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126174	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126175	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126176	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126177	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126178	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126179	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126180	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126181	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126182	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126183	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126184	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126185	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126186	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126187	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126188	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126189	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126190	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126191	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126192	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126193	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126194	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126195	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126196	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126197	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126198	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126199	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126200	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126201	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126202	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126203	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126204	1440	2005	-1	0	1	1	-1	0	0	0	0	0
10126205	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126206	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126207	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126208	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126209	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126210	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126211	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126212	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126213	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126214	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126215	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126216	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126217	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126218	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126219	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126220	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126237	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126238	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126239	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126240	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126241	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126242	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126243	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126244	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126245	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126246	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126247	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126248	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126249	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126250	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126251	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126252	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126253	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126254	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126255	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126256	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126257	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126258	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126259	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126260	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126261	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126262	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126263	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126264	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126265	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126266	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126267	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126268	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126269	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126270	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126271	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126272	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126273	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126274	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126275	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126276	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126277	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126278	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126279	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126280	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126281	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126282	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126283	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126284	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126285	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126286	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126287	-1	2005	-1	0	1	1	-1	0	0	0	0	0
10126288	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126289	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126290	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126291	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126292	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126293	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126294	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126295	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126296	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126297	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126298	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126299	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126300	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126301	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126302	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126303	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126304	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126305	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126306	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126307	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126308	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126309	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126310	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126311	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126312	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126313	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126314	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126315	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126316	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126317	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126318	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126319	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126420	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126421	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126422	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126423	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126424	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126425	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126426	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126427	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126428	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126429	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126430	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126431	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126432	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126433	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126434	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126435	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126436	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126437	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126438	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126439	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126440	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126441	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126442	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126443	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126444	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126445	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126446	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126447	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126448	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126449	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126450	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126451	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126452	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126453	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126454	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126455	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126456	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126457	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126458	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126459	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126460	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126461	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126462	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126463	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126464	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126465	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126466	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126467	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126468	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126469	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126470	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126471	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126472	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126473	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126474	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126475	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126476	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126477	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126478	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126479	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126480	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126481	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126482	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126483	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126484	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126485	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126486	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126487	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126488	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126489	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126490	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126491	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126492	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126493	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126494	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126495	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126496	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126497	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126498	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126499	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126500	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126501	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126502	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126503	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126504	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126505	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126506	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126507	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126508	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126509	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126510	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126511	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126512	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126513	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126514	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126515	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126516	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126517	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126518	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126519	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126520	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126521	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126522	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126523	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126524	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126525	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126526	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126527	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126528	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126529	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126530	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126531	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126532	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126533	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126534	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126535	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126536	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126537	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126538	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126539	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126540	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126541	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126542	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126543	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126544	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126545	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126546	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126547	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126548	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126549	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126550	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126551	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126552	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126553	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126554	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126555	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126556	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126557	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126558	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126559	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126560	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126561	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126562	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126563	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126564	1440	2005	-1	0	1	1	-1	0	0	0	0	0
10126565	1440	2005	-1	0	1	1	-1	0	0	0	0	0
10126566	1440	2005	-1	0	1	1	-1	0	0	0	0	0
10126567	1440	2005	-1	0	1	1	-1	0	0	0	0	0
10126568	8640	2005	-1	0	1	1	-1	0	0	0	0	0
10126569	8640	2005	-1	0	1	1	-1	0	0	0	0	0
10126570	8640	2005	-1	0	1	1	-1	0	0	0	0	0
10126571	8640	2005	-1	0	1	1	-1	0	0	0	0	0
10126572	8640	2005	-1	0	1	1	-1	0	0	0	0	0
10126573	8640	2005	-1	0	1	1	-1	0	0	0	0	0
10126574	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126575	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126576	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126577	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126578	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126579	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126580	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126581	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126582	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126583	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126584	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126585	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126586	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126587	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126588	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126589	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126590	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126591	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126592	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126593	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126594	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126595	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126596	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126597	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126598	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126599	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126600	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126601	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126602	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126603	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126604	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126605	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126606	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126607	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126608	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126609	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126610	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126611	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126612	4320	2005	-1	0	1	1	-1	0	0	0	0	0
10126613	-1	2005	-1	0	1	1	-1	0	0	0	1	0
10126614	24	2005	-1	0	1	1	-1	0	0	0	0	0
10126615	72	2005	-1	0	1	1	-1	0	0	0	0	0
10126616	168	2005	-1	0	1	1	-1	0	0	0	0	0
10126617	360	2005	-1	0	1	1	-1	0	0	0	0	0
10126618	720	2005	-1	0	1	1	-1	0	0	0	0	0
10126619	2160	2005	-1	0	1	1	-1	0	0	0	0	0
10126620	4320	2005	-1	0	1	1	-1	0	0	0	0	0
