INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
序号	DataID	最高资质值范围	最高资质值范围	灵性加成1	灵性加成2	灵性加成3	灵性加成4	灵性加成5	灵性加成6	灵性加成7	灵性加成8	灵性加成9	灵性加成10	灵性等级0提升概率	灵性等级1提升概率	灵性等级2提升概率	灵性等级3提升概率	灵性等级4提升概率	灵性等级5提升概率	灵性等级6提升概率	灵性等级7提升概率	灵性等级8提升概率	灵性等级9提升概率
1498	6554	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1499	6554	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1500	6554	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1501	6555	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1502	6555	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1503	6555	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1504	6556	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1505	6556	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1506	6556	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1507	6559	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1508	6559	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1509	6559	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1510	6561	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1511	6561	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1512	6561	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1513	6562	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1514	6562	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1515	6562	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1516	6563	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1517	6563	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1518	6563	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1519	6564	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1520	6564	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1521	6564	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1522	6565	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1523	6565	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1524	6565	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1525	6569	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1526	6569	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1527	6569	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1528	6571	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1529	6571	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1530	6571	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1531	6572	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1532	6572	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1533	6572	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1534	6573	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1535	6573	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1536	6573	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1537	6579	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1538	6579	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1539	6579	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1540	6581	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1541	6581	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1542	6581	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1543	6582	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1544	6582	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1545	6582	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1546	6583	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1547	6583	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1548	6583	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1549	6584	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1550	6584	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1551	6584	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1552	6589	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1553	6589	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1554	6589	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1555	6591	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1556	6591	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1557	6591	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1558	6592	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1559	6592	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1560	6592	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1561	6593	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1562	6593	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1563	6593	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1564	6594	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1565	6594	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1566	6594	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1567	6595	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1568	6595	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1569	6595	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1570	6599	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1571	6599	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1572	6599	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1573	6601	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1574	6601	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1575	6601	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1576	6602	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1577	6602	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1578	6602	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1579	6603	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1580	6603	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1581	6603	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1582	6604	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1583	6604	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1584	6604	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1585	6609	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1586	6609	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1587	6609	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1588	6611	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1589	6611	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1590	6611	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1591	6612	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1592	6612	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1593	6612	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1594	6613	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1595	6613	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1596	6613	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1597	6614	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1598	6614	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1599	6614	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1600	6615	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1601	6615	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1602	6615	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1603	6616	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1604	6616	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1605	6616	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1606	6619	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1607	6619	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1608	6619	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1609	6621	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1610	6621	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1611	6621	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1612	6622	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1613	6622	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1614	6622	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1615	6623	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1616	6623	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1617	6623	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1618	6624	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1619	6624	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1620	6624	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1621	6625	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1622	6625	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1623	6625	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1624	6629	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1625	6629	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1626	6629	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1627	6631	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1628	6631	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1629	6631	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1630	6632	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1631	6632	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1632	6632	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1633	6633	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1634	6633	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1635	6633	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1636	6634	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1637	6634	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1638	6634	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1639	6635	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1640	6635	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1641	6635	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1642	6636	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1643	6636	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1644	6636	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1645	6639	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1646	6639	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1647	6639	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1648	6641	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1649	6641	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1650	6641	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1651	6642	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1652	6642	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1653	6642	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1654	6649	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1655	6649	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1656	6649	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1657	6651	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1658	6651	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1659	6651	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1660	6652	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1661	6652	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1662	6652	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1663	6653	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1664	6653	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1665	6653	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1666	6659	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1667	6659	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1668	6659	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1669	6661	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1670	6661	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1671	6661	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1672	6662	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1673	6662	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1674	6662	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1675	6663	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1676	6663	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1677	6663	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1678	6664	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1679	6664	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1680	6664	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1681	6669	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1682	6669	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1683	6669	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1684	6671	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1685	6671	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1686	6671	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1687	6672	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1688	6672	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1689	6672	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1690	6673	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1691	6673	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1692	6673	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1693	6674	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1694	6674	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1695	6674	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1696	6675	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1697	6675	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1698	6675	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1699	6679	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1700	6679	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1701	6679	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1702	6681	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1703	6681	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1704	6681	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1705	6682	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1706	6682	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1707	6682	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1708	6683	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1709	6683	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1710	6683	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1711	6689	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1712	6689	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1713	6689	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1714	6691	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1715	6691	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1716	6691	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1717	6692	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1718	6692	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1719	6692	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1720	6693	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1721	6693	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1722	6693	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1723	6694	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1724	6694	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1725	6694	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1726	6699	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1727	6699	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1728	6699	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1729	6701	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1730	6701	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1731	6701	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1732	6702	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1733	6702	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1734	6702	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1735	6703	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1736	6703	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1737	6703	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1738	6704	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1739	6704	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1740	6704	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1741	6705	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1742	6705	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1743	6705	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1744	6709	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1745	6709	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1746	6709	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1747	6711	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1748	6711	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1749	6711	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1750	6712	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1751	6712	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1752	6712	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1753	6713	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1754	6713	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
1755	6713	2200	9999	10	20	50	70	110	140	180	220	260	310	100	60	36	20	12	8	5	3	2	1	
1756	6714	1	1800	10	20	30	40	50	60	70	80	90	100	100	60	36	20	12	8	5	3	2	1	
1757	6714	1800	2200	10	20	40	60	90	100	130	160	190	230	100	60	36	20	12	8	5	3	2	1	
